study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB29231	SAMEA4984425	ERX2857086	ERR2850473	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850473/ERR2850473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850473/ERR2850473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850473/KIE11030060101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850473/KIE11030060101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/003/ERR2850473
PRJEB29231	SAMEA4984426	ERX2857087	ERR2850474	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850474/ERR2850474_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850474/ERR2850474_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850474/KIE11030070101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850474/KIE11030070101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/004/ERR2850474
PRJEB29231	SAMEA4984427	ERX2857088	ERR2850475	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850475/ERR2850475_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850475/ERR2850475_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850475/KIE11030080101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850475/KIE11030080101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/005/ERR2850475
PRJEB29231	SAMEA4984428	ERX2857089	ERR2850476	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850476/ERR2850476_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850476/ERR2850476_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850476/KIE11030090101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850476/KIE11030090101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/006/ERR2850476
PRJEB29231	SAMEA4984429	ERX2857090	ERR2850477	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850477/ERR2850477_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850477/ERR2850477_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850477/KIE11030130101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850477/KIE11030130101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/007/ERR2850477
PRJEB29231	SAMEA4984430	ERX2857091	ERR2850478	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850478/ERR2850478_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850478/ERR2850478_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850478/KIE11030170101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850478/KIE11030170101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/008/ERR2850478
PRJEB29231	SAMEA4984431	ERX2857092	ERR2850479	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850479/ERR2850479_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850479/ERR2850479_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850479/KIE11030170102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850479/KIE11030170102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/009/ERR2850479
PRJEB29231	SAMEA4984432	ERX2857093	ERR2850480	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850480/ERR2850480_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850480/ERR2850480_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850480/KIE11030170103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850480/KIE11030170103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/000/ERR2850480
PRJEB29231	SAMEA4984433	ERX2857094	ERR2850481	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850481/ERR2850481_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850481/ERR2850481_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850481/KIE11030180101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850481/KIE11030180101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/001/ERR2850481
PRJEB29231	SAMEA4984434	ERX2857095	ERR2850482	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850482/ERR2850482_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850482/ERR2850482_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850482/KIE11030180102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850482/KIE11030180102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/002/ERR2850482
PRJEB29231	SAMEA4984435	ERX2857096	ERR2850483	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850483/ERR2850483_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850483/ERR2850483_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850483/KIE11030180103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850483/KIE11030180103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/003/ERR2850483
PRJEB29231	SAMEA4984436	ERX2857097	ERR2850484	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850484/ERR2850484_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850484/ERR2850484_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850484/KIE11030190101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850484/KIE11030190101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/004/ERR2850484
PRJEB29231	SAMEA4984437	ERX2857098	ERR2850485	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850485/ERR2850485_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850485/ERR2850485_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850485/KIE11030200101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850485/KIE11030200101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/005/ERR2850485
PRJEB29231	SAMEA4984438	ERX2857099	ERR2850486	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850486/ERR2850486_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850486/ERR2850486_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850486/KIE12030020101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850486/KIE12030020101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/006/ERR2850486
PRJEB29231	SAMEA4984439	ERX2857100	ERR2850487	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850487/ERR2850487_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850487/ERR2850487_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850487/KIE12030020102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850487/KIE12030020102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/007/ERR2850487
PRJEB29231	SAMEA4984440	ERX2857101	ERR2850488	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850488/ERR2850488_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850488/ERR2850488_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850488/KIE12030020103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850488/KIE12030020103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/008/ERR2850488
PRJEB29231	SAMEA4984441	ERX2857102	ERR2850489	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850489/ERR2850489_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850489/ERR2850489_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850489/KIE12030030101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850489/KIE12030030101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/009/ERR2850489
PRJEB29231	SAMEA4984442	ERX2857103	ERR2850490	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850490/ERR2850490_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850490/ERR2850490_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850490/KIE12030030102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850490/KIE12030030102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/000/ERR2850490
PRJEB29231	SAMEA4984443	ERX2857104	ERR2850491	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850491/ERR2850491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850491/ERR2850491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850491/KIE12030030103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850491/KIE12030030103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/001/ERR2850491
PRJEB29231	SAMEA4984444	ERX2857105	ERR2850492	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850492/ERR2850492_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850492/ERR2850492_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850492/KIE12030040101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850492/KIE12030040101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/002/ERR2850492
PRJEB29231	SAMEA4984445	ERX2857106	ERR2850493	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850493/ERR2850493_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850493/ERR2850493_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850493/KIE12030040102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850493/KIE12030040102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/003/ERR2850493
PRJEB29231	SAMEA4984446	ERX2857107	ERR2850494	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850494/ERR2850494_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850494/ERR2850494_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850494/KIE12030040103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850494/KIE12030040103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/004/ERR2850494
PRJEB29231	SAMEA4984447	ERX2857108	ERR2850495	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850495/ERR2850495_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850495/ERR2850495_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850495/LOW15030010101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850495/LOW15030010101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/005/ERR2850495
PRJEB29231	SAMEA4984448	ERX2857109	ERR2850496	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850496/ERR2850496_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850496/ERR2850496_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850496/LOW15030010102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850496/LOW15030010102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/006/ERR2850496
PRJEB29231	SAMEA4984449	ERX2857110	ERR2850497	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850497/ERR2850497_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850497/ERR2850497_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850497/LOW15030010103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850497/LOW15030010103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/007/ERR2850497
PRJEB29231	SAMEA4984450	ERX2857111	ERR2850498	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850498/ERR2850498_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850498/ERR2850498_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850498/LOW15030010104_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850498/LOW15030010104_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/008/ERR2850498
PRJEB29231	SAMEA4984451	ERX2857112	ERR2850499	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850499/ERR2850499_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850499/ERR2850499_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850499/LOW15030020101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850499/LOW15030020101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/009/ERR2850499
PRJEB29231	SAMEA4984452	ERX2857113	ERR2850500	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850500/ERR2850500_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850500/ERR2850500_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850500/LOW15030020102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850500/LOW15030020102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/000/ERR2850500
PRJEB29231	SAMEA4984453	ERX2857114	ERR2850501	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850501/ERR2850501_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850501/ERR2850501_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850501/LOW15030020103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850501/LOW15030020103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/001/ERR2850501
PRJEB29231	SAMEA4984454	ERX2857115	ERR2850502	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850502/ERR2850502_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850502/ERR2850502_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850502/LOW15030020104_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850502/LOW15030020104_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/002/ERR2850502
PRJEB29231	SAMEA4984455	ERX2857116	ERR2850503	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850503/ERR2850503_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850503/ERR2850503_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850503/LOW15030030101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850503/LOW15030030101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/003/ERR2850503
PRJEB29231	SAMEA4984456	ERX2857117	ERR2850504	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850504/ERR2850504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850504/ERR2850504_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850504/LOW15030030102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850504/LOW15030030102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/004/ERR2850504
PRJEB29231	SAMEA4984457	ERX2857118	ERR2850505	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850505/ERR2850505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850505/ERR2850505_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850505/LOW15030030103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850505/LOW15030030103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/005/ERR2850505
PRJEB29231	SAMEA4984458	ERX2857119	ERR2850506	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850506/ERR2850506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850506/ERR2850506_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850506/LOW15030030104_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850506/LOW15030030104_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/006/ERR2850506
PRJEB29231	SAMEA4984459	ERX2857120	ERR2850507	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850507/ERR2850507_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850507/ERR2850507_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850507/LOW15030040101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850507/LOW15030040101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/007/ERR2850507
PRJEB29231	SAMEA4984460	ERX2857121	ERR2850508	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850508/ERR2850508_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850508/ERR2850508_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850508/LOW15030040102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850508/LOW15030040102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/008/ERR2850508
PRJEB29231	SAMEA4984461	ERX2857122	ERR2850509	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850509/ERR2850509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850509/ERR2850509_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850509/LOW15030040103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850509/LOW15030040103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/009/ERR2850509
PRJEB29231	SAMEA4984462	ERX2857123	ERR2850510	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850510/ERR2850510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/000/ERR2850510/ERR2850510_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850510/LOW15030040104_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850510/LOW15030040104_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/000/ERR2850510
PRJEB29231	SAMEA4984463	ERX2857124	ERR2850511	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850511/ERR2850511_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/001/ERR2850511/ERR2850511_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850511/LOW15030050101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850511/LOW15030050101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/001/ERR2850511
PRJEB29231	SAMEA4984464	ERX2857125	ERR2850512	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850512/ERR2850512_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/002/ERR2850512/ERR2850512_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850512/LOW15030050102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850512/LOW15030050102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/002/ERR2850512
PRJEB29231	SAMEA4984465	ERX2857126	ERR2850513	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850513/ERR2850513_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/003/ERR2850513/ERR2850513_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850513/LOW15030050103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850513/LOW15030050103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/003/ERR2850513
PRJEB29231	SAMEA4984466	ERX2857127	ERR2850514	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850514/ERR2850514_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/004/ERR2850514/ERR2850514_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850514/LOW15030050104_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850514/LOW15030050104_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/004/ERR2850514
PRJEB29231	SAMEA4984467	ERX2857128	ERR2850515	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850515/ERR2850515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/005/ERR2850515/ERR2850515_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850515/LOW15030060101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850515/LOW15030060101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/005/ERR2850515
PRJEB29231	SAMEA4984468	ERX2857129	ERR2850516	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850516/ERR2850516_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/006/ERR2850516/ERR2850516_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850516/LOW15030060102_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850516/LOW15030060102_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/006/ERR2850516
PRJEB29231	SAMEA4984469	ERX2857130	ERR2850517	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850517/ERR2850517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/007/ERR2850517/ERR2850517_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850517/LOW15030060103_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850517/LOW15030060103_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/007/ERR2850517
PRJEB29231	SAMEA4984470	ERX2857131	ERR2850518	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850518/ERR2850518_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/008/ERR2850518/ERR2850518_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850518/LOW15030060104_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850518/LOW15030060104_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/008/ERR2850518
PRJEB29231	SAMEA4984471	ERX2857132	ERR2850519	8049	Gadus morhua	ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850519/ERR2850519_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR285/009/ERR2850519/ERR2850519_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850519/LOW15030070101_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR285/ERR2850519/LOW15030070101_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR285/009/ERR2850519
